52.904,17.209,0.0
57.066,46.282,25.654
37.194,39.614,35.083
41.356,5.737,16.225
31.42,42.948,16.225
62.84,29.613,35.083
58.678,9.07,25.654
35.582,27.21,0.0
41.356,12.404,35.083
68.614,32.947,16.225
52.904,37.211,0.0
25.646,26.28,25.654
41.356,37.211,0.0
68.614,26.28,25.654
25.646,32.947,16.225
52.904,12.404,35.083
31.42,29.613,35.083
62.84,42.948,16.225
35.582,9.07,25.654
58.678,27.21,0.0
52.904,5.737,16.225
57.066,39.614,35.083
41.356,17.209,0.0
37.194,46.282,25.654
31.173,17.998,5.339
53.162,30.693,41.246
41.098,49.118,15.189
63.087,11.033,15.189
25.141,21.48,15.189
69.119,21.48,15.189
47.13,20.245,41.246
47.13,45.636,5.339
31.173,11.033,15.189
53.162,49.118,15.189
63.087,17.998,5.339
41.098,30.693,41.246
72.518,41.868,10.062
94.507,54.563,45.97
84.582,23.443,36.12
62.593,61.529,36.12
84.582,41.868,10.062
62.593,54.563,45.97
94.507,61.529,36.12
72.518,23.443,36.12
78.55,52.316,10.062
78.55,26.925,45.97
56.561,51.081,36.12
100.539,51.081,36.12
47.13,27.21,50.666
21.472,12.397,8.766
72.788,12.397,8.766
47.13,56.838,8.766
104.208,60.165,42.543
78.55,45.351,0.643
52.892,60.165,42.543
78.55,15.723,42.543
94.343,36.232,44.963
62.756,54.469,19.173
94.343,54.469,19.173
62.756,36.232,44.963
78.55,63.588,44.963
78.55,27.114,19.173
47.13,45.447,32.136
47.13,8.974,6.345
31.336,18.092,32.136
62.923,36.329,6.345
62.923,18.092,32.136
31.336,36.329,6.345
-72.7638,-55.34533815846804,-51.303664516354644
-41.346849999999996,-37.20675361885104,0.0
-9.929899999999996,-19.06816907923402,51.303664516354644
-41.346849999999996,-0.9295845396170144,-51.303664516354644
-9.929899999999996,17.209,0.0
21.487050000000004,35.34758453961702,51.303664516354644
-9.929899999999996,53.48616907923402,-51.303664516354644
21.487050000000004,71.62475361885103,0.0
52.904,89.76333815846804,51.303664516354644
-9.929899999999996,-55.34533815846804,-51.303664516354644
21.487050000000004,-37.20675361885104,0.0
52.904,-19.06816907923402,51.303664516354644
21.487050000000004,-0.9295845396170144,-51.303664516354644
84.32095000000001,35.34758453961702,51.303664516354644
52.904,53.48616907923402,-51.303664516354644
84.32095000000001,71.62475361885103,0.0
115.7379,89.76333815846804,51.303664516354644
52.904,-55.34533815846804,-51.303664516354644
84.32095000000001,-37.20675361885104,0.0
115.7379,-19.06816907923402,51.303664516354644
84.32095000000001,-0.9295845396170144,-51.303664516354644
115.7379,17.209,0.0
147.15485,35.34758453961702,51.303664516354644
115.7379,53.48616907923402,-51.303664516354644
147.15485,71.62475361885103,0.0
178.5718,89.76333815846804,51.303664516354644
-68.6018,-26.272338158468045,-25.649664516354644
-37.18485,-8.133753618851038,25.654
-5.767899999999997,10.004830920765976,76.95766451635464
-37.18485,28.143415460382982,-25.649664516354644
-5.767899999999997,46.282,25.654
25.649050000000003,64.42058453961701,76.95766451635464
-5.767899999999997,82.55916907923401,-25.649664516354644
25.649050000000003,100.69775361885104,25.654
57.066,118.83633815846804,76.95766451635464
-5.767899999999997,-26.272338158468045,-25.649664516354644
25.649050000000003,-8.133753618851038,25.654
57.066,10.004830920765976,76.95766451635464
25.649050000000003,28.143415460382982,-25.649664516354644
88.48295,64.42058453961701,76.95766451635464
57.066,82.55916907923401,-25.649664516354644
88.48295,100.69775361885104,25.654
119.8999,118.83633815846804,76.95766451635464
57.066,-26.272338158468045,-25.649664516354644
88.48295,-8.133753618851038,25.654
119.8999,10.004830920765976,76.95766451635464
88.48295,28.143415460382982,-25.649664516354644
119.8999,46.282,25.654
151.31685,64.42058453961701,76.95766451635464
119.8999,82.55916907923401,-25.649664516354644
151.31685,100.69775361885104,25.654
182.7338,118.83633815846804,76.95766451635464
-88.4738,-32.940338158468045,-16.220664516354645
-57.05685,-14.801753618851038,35.083
-25.639899999999997,3.3368309207659763,86.38666451635464
-57.05685,21.475415460382983,-16.220664516354645
-25.639899999999997,39.614,35.083
5.777050000000003,57.75258453961701,86.38666451635464
-25.639899999999997,75.89116907923402,-16.220664516354645
5.777050000000003,94.02975361885103,35.083
37.194,112.16833815846803,86.38666451635464
-25.639899999999997,-32.940338158468045,-16.220664516354645
5.777050000000003,-14.801753618851038,35.083
37.194,3.3368309207659763,86.38666451635464
5.777050000000003,21.475415460382983,-16.220664516354645
68.61095,57.75258453961701,86.38666451635464
37.194,75.89116907923402,-16.220664516354645
68.61095,94.02975361885103,35.083
100.0279,112.16833815846803,86.38666451635464
37.194,-32.940338158468045,-16.220664516354645
68.61095,-14.801753618851038,35.083
100.0279,3.3368309207659763,86.38666451635464
68.61095,21.475415460382983,-16.220664516354645
100.0279,39.614,35.083
131.44485,57.75258453961701,86.38666451635464
100.0279,75.89116907923402,-16.220664516354645
131.44485,94.02975361885103,35.083
162.86180000000002,112.16833815846803,86.38666451635464
-84.3118,-66.81733815846805,-35.07866451635464
-52.89485,-48.67875361885103,16.225
-21.477899999999998,-30.54016907923402,67.52866451635464
-52.89485,-12.401584539617014,-35.07866451635464
-21.477899999999998,5.737,16.225
9.939050000000002,23.875584539617016,67.52866451635464
-21.477899999999998,42.01416907923402,-35.07866451635464
9.939050000000002,60.15275361885104,16.225
41.356,78.29133815846804,67.52866451635464
-21.477899999999998,-66.81733815846805,-35.07866451635464
9.939050000000002,-48.67875361885103,16.225
41.356,-30.54016907923402,67.52866451635464
9.939050000000002,-12.401584539617014,-35.07866451635464
72.77295000000001,23.875584539617016,67.52866451635464
41.356,42.01416907923402,-35.07866451635464
72.77295000000001,60.15275361885104,16.225
104.1899,78.29133815846804,67.52866451635464
41.356,-66.81733815846805,-35.07866451635464
72.77295000000001,-48.67875361885103,16.225
104.1899,-30.54016907923402,67.52866451635464
72.77295000000001,-12.401584539617014,-35.07866451635464
104.1899,5.737,16.225
135.60685,23.875584539617016,67.52866451635464
104.1899,42.01416907923402,-35.07866451635464
135.60685,60.15275361885104,16.225
167.0238,78.29133815846804,67.52866451635464
-94.2478,-29.60633815846804,-35.07866451635464
-62.83085,-11.467753618851035,16.225
-31.413899999999998,6.6708309207659795,67.52866451635464
-62.83085,24.809415460382986,-35.07866451635464
-31.413899999999998,42.948,16.225
0.0030500000000017735,61.086584539617014,67.52866451635464
-31.413899999999998,79.22516907923402,-35.07866451635464
0.0030500000000017735,97.36375361885104,16.225
31.42,115.50233815846804,67.52866451635464
-31.413899999999998,-29.60633815846804,-35.07866451635464
0.0030500000000017735,-11.467753618851035,16.225
31.42,6.6708309207659795,67.52866451635464
0.0030500000000017735,24.809415460382986,-35.07866451635464
62.83695,61.086584539617014,67.52866451635464
31.42,79.22516907923402,-35.07866451635464
62.83695,97.36375361885104,16.225
94.2539,115.50233815846804,67.52866451635464
31.42,-29.60633815846804,-35.07866451635464
62.83695,-11.467753618851035,16.225
94.2539,6.6708309207659795,67.52866451635464
62.83695,24.809415460382986,-35.07866451635464
94.2539,42.948,16.225
125.67085,61.086584539617014,67.52866451635464
94.2539,79.22516907923402,-35.07866451635464
125.67085,97.36375361885104,16.225
157.08780000000002,115.50233815846804,67.52866451635464
-62.827799999999996,-42.94133815846804,-16.220664516354645
-31.410849999999996,-24.802753618851035,35.083
0.006100000000003547,-6.664169079234021,86.38666451635464
-31.410849999999996,11.474415460382986,-16.220664516354645
0.006100000000003547,29.613,35.083
31.423050000000003,47.75158453961701,86.38666451635464
0.006100000000003547,65.89016907923403,-16.220664516354645
31.423050000000003,84.02875361885103,35.083
62.84,102.16733815846804,86.38666451635464
0.006100000000003547,-42.94133815846804,-16.220664516354645
31.423050000000003,-24.802753618851035,35.083
62.84,-6.664169079234021,86.38666451635464
31.423050000000003,11.474415460382986,-16.220664516354645
94.25695,47.75158453961701,86.38666451635464
62.84,65.89016907923403,-16.220664516354645
94.25695,84.02875361885103,35.083
125.6739,102.16733815846804,86.38666451635464
62.84,-42.94133815846804,-16.220664516354645
94.25695,-24.802753618851035,35.083
125.6739,-6.664169079234021,86.38666451635464
94.25695,11.474415460382986,-16.220664516354645
125.6739,29.613,35.083
157.09085,47.75158453961701,86.38666451635464
125.6739,65.89016907923403,-16.220664516354645
157.09085,84.02875361885103,35.083
188.5078,102.16733815846804,86.38666451635464
-66.9898,-63.48433815846804,-25.649664516354644
-35.57285,-45.345753618851035,25.654
-4.155900000000003,-27.20716907923402,76.95766451635464
-35.57285,-9.068584539617014,-25.649664516354644
-4.155900000000003,9.07,25.654
27.261049999999997,27.208584539617014,76.95766451635464
-4.155900000000003,45.34716907923402,-25.649664516354644
27.261049999999997,63.485753618851035,25.654
58.678,81.62433815846805,76.95766451635464
-4.155900000000003,-63.48433815846804,-25.649664516354644
27.261049999999997,-45.345753618851035,25.654
58.678,-27.20716907923402,76.95766451635464
27.261049999999997,-9.068584539617014,-25.649664516354644
90.09495,27.208584539617014,76.95766451635464
58.678,45.34716907923402,-25.649664516354644
90.09495,63.485753618851035,25.654
121.5119,81.62433815846805,76.95766451635464
58.678,-63.48433815846804,-25.649664516354644
90.09495,-45.345753618851035,25.654
121.5119,-27.20716907923402,76.95766451635464
90.09495,-9.068584539617014,-25.649664516354644
121.5119,9.07,25.654
152.92885,27.208584539617014,76.95766451635464
121.5119,45.34716907923402,-25.649664516354644
