20000,62.180629827688655,32.560903149138426,5.050505050505047,0.207961972667855,0.0,0.0
30000,48.69281045751634,40.463458110516925,10.279263220439693,0.5347593582887699,0.029708853238265002,0.0
40000,39.57219251336896,44.4444444444444,14.67617349970291,1.277480689245394,0.029708853238265002,0.0
100000,16.607248960190134,42.33511586452759,32.739156268568024,8.02139037433155,0.29708853238265004,0.0
300000,1.96078431372549,18.137254901960784,45.751633986928105,30.555555555555557,3.5947712418300646,0.0
1000000,0.8855154965211885,2.403542061986083,21.03099304237825,52.877925363693855,22.043010752688172,0.7590132827324474
1500000,0.0,0.6833036244800947,12.923351158645286,52.40641711229947,31.580510992275702,2.4064171122994633
2000000,0.0,0.35650623885918,9.625668449197867,46.73202614379082,40.22578728461079,3.0600118835412924
3000000,0.0,0.20519835841313266,5.0615595075239375,38.78248974008207,50.82079343365251,5.129958960328314
4000000,0.0,0.0,3.2258064516129012,33.111954459203034,55.97722960151798,7.685009487666032
